Video,Frame,Timestamp_s,Face_Detected,ROI_Valid,Iris_Center_X_Original,Iris_Center_Y_Original,Iris_Left_X_Original,Iris_Left_Y_Original,Iris_Right_X_Original,Iris_Right_Y_Original,Iris_Center_X_ROI,Iris_Center_Y_ROI,Iris_Left_X_ROI,Iris_Left_Y_ROI,Iris_Right_X_ROI,Iris_Right_Y_ROI,Iris_Diameter_px_ROI,Video_FPS
Data_Victor_5.avi,308,10.2667,True,True,724,377,733,377,715,377,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,309,10.3,True,True,724,377,733,377,715,377,208,126,259,126,157,126,102,30.0
Data_Victor_5.avi,310,10.3333,True,True,725,377,734,377,716,377,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,311,10.3667,True,True,727,377,735,377,719,377,223,120,270,120,176,120,94,30.0
Data_Victor_5.avi,312,10.4,True,True,727,377,735,377,719,377,223,123,270,123,176,123,94,30.0
Data_Victor_5.avi,313,10.4333,True,True,727,377,735,377,719,377,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,314,10.4667,True,True,727,377,735,377,719,377,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,315,10.5,True,True,727,377,735,377,719,377,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,316,10.5333,True,True,727,377,735,377,719,377,223,120,270,120,176,120,94,30.0
Data_Victor_5.avi,317,10.5667,True,True,727,377,735,378,719,377,223,120,270,126,176,120,94,30.0
Data_Victor_5.avi,318,10.6,True,True,727,377,735,378,719,377,223,120,270,126,176,120,94,30.0
Data_Victor_5.avi,319,10.6333,True,True,727,378,735,378,719,378,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,320,10.6667,True,True,727,378,735,378,719,378,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,321,10.7,True,True,727,378,735,378,719,378,223,129,270,129,176,129,94,30.0
Data_Victor_5.avi,322,10.7333,True,True,727,378,735,378,719,378,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,323,10.7667,True,True,727,378,735,378,719,378,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,324,10.8,True,True,726,378,735,378,718,378,217,126,270,126,170,126,100,30.0
Data_Victor_5.avi,325,10.8333,True,True,726,377,735,378,718,377,220,123,274,129,173,123,101,30.0
Data_Victor_5.avi,326,10.8667,True,True,727,377,735,377,719,377,226,126,274,126,179,126,95,30.0
Data_Victor_5.avi,327,10.9,True,True,727,377,735,377,719,377,226,126,274,126,179,126,95,30.0
Data_Victor_5.avi,328,10.9333,True,True,727,377,735,377,719,377,226,126,274,126,179,126,95,30.0
Data_Victor_5.avi,329,10.9667,True,True,727,377,735,377,719,377,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,330,11.0,True,True,727,376,735,376,719,376,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,331,11.0333,True,True,727,376,735,376,719,376,223,123,270,123,176,123,94,30.0
Data_Victor_5.avi,332,11.0667,True,True,727,376,735,376,719,376,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,333,11.1,True,True,726,376,735,376,718,376,217,126,270,126,170,126,100,30.0
Data_Victor_5.avi,334,11.1333,True,True,726,375,734,375,718,375,217,120,264,120,170,120,94,30.0
Data_Victor_5.avi,335,11.1667,True,True,726,376,734,376,718,376,217,126,264,126,170,126,94,30.0
Data_Victor_5.avi,336,11.2,True,True,726,376,734,376,718,376,217,126,264,126,170,126,94,30.0
Data_Victor_5.avi,337,11.2333,True,True,726,376,734,376,718,376,217,120,264,120,170,120,94,30.0
Data_Victor_5.avi,338,11.2667,True,True,726,377,734,377,718,377,217,126,264,126,170,126,94,30.0
Data_Victor_5.avi,339,11.3,True,True,726,377,735,377,718,377,214,126,268,126,167,126,101,30.0
Data_Victor_5.avi,340,11.3333,True,True,727,377,736,377,719,377,211,126,264,126,164,126,100,30.0
Data_Victor_5.avi,341,11.3667,True,True,728,377,737,378,720,377,211,120,264,126,164,120,100,30.0
Data_Victor_5.avi,342,11.4,True,True,729,377,738,377,721,377,217,126,270,126,170,126,100,30.0
Data_Victor_5.avi,343,11.4333,True,True,730,377,738,377,722,377,217,126,264,126,170,126,94,30.0
Data_Victor_5.avi,344,11.4667,True,True,730,376,739,377,722,376,217,126,270,132,170,126,100,30.0
Data_Victor_5.avi,345,11.5,True,True,730,376,739,376,722,376,214,126,266,126,168,126,98,30.0
Data_Victor_5.avi,346,11.5333,True,True,730,376,739,376,722,376,214,126,266,126,168,126,98,30.0
Data_Victor_5.avi,347,11.5667,True,True,731,376,740,377,723,376,217,126,270,132,170,126,100,30.0
Data_Victor_5.avi,348,11.6,True,True,731,375,740,376,723,375,217,123,270,129,170,123,100,30.0
Data_Victor_5.avi,349,11.6333,True,True,732,375,740,376,724,375,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,350,11.6667,True,True,732,375,741,376,724,375,214,126,268,132,167,126,101,30.0
Data_Victor_5.avi,351,11.7,True,True,732,375,740,376,724,375,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,352,11.7333,True,True,732,375,740,376,724,375,217,120,264,126,170,120,94,30.0
Data_Victor_5.avi,353,11.7667,True,True,732,376,740,377,724,376,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,354,11.8,True,True,731,376,740,376,723,376,211,129,264,129,164,129,100,30.0
Data_Victor_5.avi,355,11.8333,True,True,732,375,740,376,724,375,220,123,266,129,173,123,93,30.0
Data_Victor_5.avi,356,11.8667,True,True,732,376,740,377,724,376,220,126,266,132,173,126,93,30.0
Data_Victor_5.avi,357,11.9,True,True,732,376,740,377,724,376,217,123,264,129,170,123,94,30.0
Data_Victor_5.avi,358,11.9333,True,True,733,377,741,378,725,377,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,359,11.9667,True,True,733,377,741,378,725,377,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,360,12.0,True,True,733,378,742,379,725,378,217,129,270,135,170,129,100,30.0
Data_Victor_5.avi,361,12.0333,True,True,733,377,742,378,725,377,211,126,264,132,164,126,100,30.0
Data_Victor_5.avi,362,12.0667,True,True,734,377,742,378,726,377,220,123,266,129,173,123,93,30.0
Data_Victor_5.avi,363,12.1,True,True,734,378,742,379,726,378,220,126,266,132,173,126,93,30.0
Data_Victor_5.avi,364,12.1333,True,True,734,378,742,379,726,378,220,126,266,132,173,126,93,30.0
Data_Victor_5.avi,365,12.1667,True,True,734,378,742,379,726,378,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,366,12.2,True,True,734,379,742,380,726,379,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,367,12.2333,True,True,734,379,743,380,726,379,220,129,272,135,173,129,99,30.0
Data_Victor_5.avi,368,12.2667,True,True,734,379,742,380,726,379,217,129,264,135,170,129,94,30.0
Data_Victor_5.avi,369,12.3,True,True,734,379,743,380,726,379,220,129,272,135,173,129,99,30.0
Data_Victor_5.avi,370,12.3333,True,True,732,379,741,380,723,379,208,129,260,135,156,129,104,30.0
Data_Victor_5.avi,371,12.3667,True,True,729,379,738,380,720,379,202,123,253,129,152,123,101,30.0
Data_Victor_5.avi,372,12.4,True,True,727,380,736,380,718,380,200,126,251,126,148,126,103,30.0
Data_Victor_5.avi,373,12.4333,True,True,726,380,736,380,717,380,200,120,257,120,148,120,109,30.0
Data_Victor_5.avi,374,12.4667,True,True,726,380,735,381,717,380,200,120,251,126,148,120,103,30.0
Data_Victor_5.avi,375,12.5,True,True,725,380,734,381,716,380,200,123,251,129,148,123,103,30.0
Data_Victor_5.avi,376,12.5333,True,True,724,380,733,380,715,380,200,123,251,123,148,123,103,30.0
Data_Victor_5.avi,377,12.5667,True,True,724,380,733,380,715,380,200,123,251,123,148,123,103,30.0
Data_Victor_5.avi,378,12.6,True,True,723,380,732,380,714,380,200,123,251,123,148,123,103,30.0
Data_Victor_5.avi,379,12.6333,True,True,723,380,732,380,714,380,202,126,255,126,150,126,105,30.0
Data_Victor_5.avi,380,12.6667,True,True,722,379,732,380,713,379,200,120,257,126,148,120,109,30.0
Data_Victor_5.avi,381,12.7,True,True,722,380,731,380,713,380,202,126,255,126,150,126,105,30.0
Data_Victor_5.avi,382,12.7333,True,True,721,379,730,380,712,379,200,120,251,126,148,120,103,30.0
Data_Victor_5.avi,383,12.7667,True,True,721,379,730,380,712,379,200,120,251,126,148,120,103,30.0
Data_Victor_5.avi,384,12.8,True,True,721,380,730,380,712,380,200,126,251,126,148,126,103,30.0
Data_Victor_5.avi,385,12.8333,True,True,721,380,730,380,712,380,200,126,251,126,148,126,103,30.0
Data_Victor_5.avi,386,12.8667,True,True,721,380,730,380,712,380,197,126,249,126,144,126,105,30.0
Data_Victor_5.avi,387,12.9,True,True,721,379,730,379,712,379,200,120,251,120,148,120,103,30.0
Data_Victor_5.avi,388,12.9333,True,True,721,380,730,380,712,380,200,126,251,126,148,126,103,30.0
Data_Victor_5.avi,389,12.9667,True,True,721,380,730,380,712,380,205,123,258,123,152,123,106,30.0
Data_Victor_5.avi,390,13.0,True,True,720,381,729,382,712,381,200,116,254,123,151,116,103,30.0
Data_Victor_5.avi,391,13.0333,True,True,720,383,728,383,712,383,193,116,242,116,145,116,97,30.0
Data_Victor_5.avi,392,13.0667,True,True,720,382,728,383,712,382,193,116,242,123,145,116,97,30.0
Data_Victor_5.avi,393,13.1,True,True,721,381,730,381,713,381,202,123,256,123,155,123,101,30.0
Data_Victor_5.avi,394,13.1333,True,True,721,380,730,380,713,380,202,123,256,123,155,123,101,30.0
Data_Victor_5.avi,395,13.1667,True,True,722,380,731,380,713,380,202,123,256,123,149,123,107,30.0
Data_Victor_5.avi,396,13.2,True,True,722,380,731,380,713,380,200,126,252,126,147,126,105,30.0
Data_Victor_5.avi,397,13.2333,True,True,722,380,731,380,713,380,202,126,255,126,150,126,105,30.0
Data_Victor_5.avi,398,13.2667,True,True,722,379,731,379,713,380,200,120,252,120,147,126,105,30.0
Data_Victor_5.avi,399,13.3,True,True,722,379,732,379,713,379,200,120,258,120,147,120,111,30.0
Data_Victor_5.avi,400,13.3333,True,True,722,379,731,379,713,379,200,120,252,120,147,120,105,30.0
Data_Victor_5.avi,401,13.3667,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,402,13.4,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,403,13.4333,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,404,13.4667,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,405,13.5,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,406,13.5333,True,True,721,379,731,379,712,379,197,123,255,123,144,123,111,30.0
Data_Victor_5.avi,407,13.5667,True,True,721,379,731,379,712,379,197,120,255,120,144,120,111,30.0
Data_Victor_5.avi,408,13.6,True,True,721,379,731,379,712,379,202,120,260,120,150,120,110,30.0
Data_Victor_5.avi,409,13.6333,True,True,721,379,731,379,712,379,202,120,260,120,150,120,110,30.0
Data_Victor_5.avi,410,13.6667,True,True,721,379,731,379,712,379,200,120,257,120,148,120,109,30.0
Data_Victor_5.avi,411,13.7,True,True,721,379,731,379,712,379,197,120,255,120,144,120,111,30.0
Data_Victor_5.avi,412,13.7333,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,413,13.7667,True,True,721,379,731,379,712,379,197,123,255,123,144,123,111,30.0
Data_Victor_5.avi,414,13.8,True,True,722,379,731,379,713,379,202,123,255,123,150,123,105,30.0
Data_Victor_5.avi,415,13.8333,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,416,13.8667,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,417,13.9,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,418,13.9333,True,True,722,379,731,379,713,379,202,123,255,123,150,123,105,30.0
Data_Victor_5.avi,419,13.9667,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,420,14.0,True,True,722,379,731,379,713,379,200,120,252,120,147,120,105,30.0
Data_Victor_5.avi,421,14.0333,True,True,722,379,731,379,713,379,202,123,255,123,150,123,105,30.0
Data_Victor_5.avi,422,14.0667,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,423,14.1,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,424,14.1333,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,425,14.1667,True,True,721,379,731,379,712,379,197,120,255,120,144,120,111,30.0
Data_Victor_5.avi,426,14.2,True,True,722,379,731,379,713,379,202,120,255,120,150,120,105,30.0
Data_Victor_5.avi,427,14.2333,True,True,724,379,733,380,715,379,205,120,257,126,154,120,103,30.0
Data_Victor_5.avi,428,14.2667,True,True,725,379,734,380,716,379,208,123,260,129,156,123,104,30.0
Data_Victor_5.avi,429,14.3,True,True,725,380,734,380,716,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,430,14.3333,True,True,726,380,735,380,717,380,208,126,260,126,156,126,104,30.0
Data_Victor_5.avi,431,14.3667,True,True,726,380,735,380,717,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,432,14.4,True,True,726,380,735,380,717,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,433,14.4333,True,True,726,380,735,380,717,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,434,14.4667,True,True,727,380,736,380,718,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,435,14.5,True,True,727,380,736,380,718,380,208,126,259,126,157,126,102,30.0
Data_Victor_5.avi,436,14.5333,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,437,14.5667,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,438,14.6,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,439,14.6333,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,440,14.6667,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,441,14.7,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,442,14.7333,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,443,14.7667,True,True,727,380,736,381,718,380,205,126,257,132,154,126,103,30.0
Data_Victor_5.avi,444,14.8,True,True,727,380,736,380,718,380,208,126,260,126,156,126,104,30.0
Data_Victor_5.avi,445,14.8333,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,446,14.8667,True,True,727,380,736,380,719,380,205,126,257,126,160,126,97,30.0
Data_Victor_5.avi,447,14.9,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,448,14.9333,True,True,727,380,736,380,718,380,208,129,260,129,156,129,104,30.0
Data_Victor_5.avi,449,14.9667,True,True,727,380,736,380,718,380,208,126,260,126,156,126,104,30.0
Data_Victor_5.avi,450,15.0,True,True,727,380,736,380,718,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,451,15.0333,True,True,727,380,736,380,718,380,208,126,259,126,157,126,102,30.0
Data_Victor_5.avi,452,15.0667,True,True,727,380,736,380,718,380,208,126,259,126,157,126,102,30.0
Data_Victor_5.avi,453,15.1,True,True,727,380,736,380,718,380,208,126,259,126,157,126,102,30.0
Data_Victor_5.avi,454,15.1333,True,True,727,380,736,380,718,380,208,126,259,126,157,126,102,30.0
Data_Victor_5.avi,455,15.1667,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,456,15.2,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,457,15.2333,True,True,727,380,736,380,719,380,205,126,257,126,160,126,97,30.0
Data_Victor_5.avi,458,15.2667,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,459,15.3,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,460,15.3333,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,461,15.3667,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,462,15.4,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,463,15.4333,True,True,728,380,737,380,719,380,211,129,262,129,160,129,102,30.0
Data_Victor_5.avi,464,15.4667,True,True,727,380,737,380,718,380,205,129,262,129,154,129,108,30.0
Data_Victor_5.avi,465,15.5,True,True,727,380,737,380,718,380,205,126,262,126,154,126,108,30.0
Data_Victor_5.avi,466,15.5333,True,True,727,380,737,380,718,380,205,126,262,126,154,126,108,30.0
Data_Victor_5.avi,467,15.5667,True,True,728,380,737,380,719,380,211,129,262,129,160,129,102,30.0
Data_Victor_5.avi,468,15.6,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,469,15.6333,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,470,15.6667,True,True,728,380,737,380,719,380,211,129,262,129,160,129,102,30.0
Data_Victor_5.avi,471,15.7,True,True,728,380,737,380,719,380,211,126,262,126,160,126,102,30.0
Data_Victor_5.avi,472,15.7333,True,True,727,380,737,380,718,380,205,129,262,129,154,129,108,30.0
Data_Victor_5.avi,473,15.7667,True,True,727,380,737,380,718,380,205,129,262,129,154,129,108,30.0
Data_Victor_5.avi,474,15.8,True,True,727,380,737,380,718,380,205,126,262,126,154,126,108,30.0
Data_Victor_5.avi,475,15.8333,True,True,727,380,736,380,718,380,205,129,257,129,154,129,103,30.0
Data_Victor_5.avi,476,15.8667,True,True,727,380,736,380,718,380,205,129,257,129,154,129,103,30.0
Data_Victor_5.avi,477,15.9,True,True,727,380,736,380,718,380,205,129,257,129,154,129,103,30.0
Data_Victor_5.avi,478,15.9333,True,True,727,380,736,380,718,380,205,129,257,129,154,129,103,30.0
Data_Victor_5.avi,479,15.9667,True,True,727,380,736,380,718,380,205,129,257,129,154,129,103,30.0
Data_Victor_5.avi,480,16.0,True,True,727,380,736,380,718,380,205,129,257,129,154,129,103,30.0
Data_Victor_5.avi,481,16.0333,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,482,16.0667,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,483,16.1,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,484,16.1333,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,485,16.1667,True,True,727,380,736,380,718,380,205,126,257,126,154,126,103,30.0
Data_Victor_5.avi,486,16.2,True,True,728,380,737,380,720,380,208,129,260,129,162,129,98,30.0
Data_Victor_5.avi,487,16.2333,True,True,729,380,737,380,721,380,214,126,260,126,168,126,92,30.0
Data_Victor_5.avi,488,16.2667,True,True,729,380,738,380,721,380,214,126,266,126,168,126,98,30.0
Data_Victor_5.avi,489,16.3,True,True,729,380,738,380,721,380,217,126,270,126,170,126,100,30.0
Data_Victor_5.avi,490,16.3333,True,True,729,380,738,380,721,380,217,126,270,126,170,126,100,30.0
Data_Victor_5.avi,491,16.3667,True,True,730,380,738,380,722,380,226,126,272,126,179,126,93,30.0
Data_Victor_5.avi,492,16.4,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,493,16.4333,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,494,16.4667,True,True,730,379,738,380,722,379,220,123,266,129,173,123,93,30.0
Data_Victor_5.avi,495,16.5,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,496,16.5333,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,497,16.5667,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,498,16.6,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,499,16.6333,True,True,730,380,738,381,722,380,223,123,270,129,176,123,94,30.0
Data_Victor_5.avi,500,16.6667,True,True,730,380,738,381,722,380,223,123,270,129,176,123,94,30.0
Data_Victor_5.avi,501,16.7,True,True,730,380,738,381,722,380,223,126,270,132,176,126,94,30.0
Data_Victor_5.avi,502,16.7333,True,True,730,380,738,381,722,380,223,123,270,129,176,123,94,30.0
Data_Victor_5.avi,503,16.7667,True,True,730,380,738,381,722,380,223,126,270,132,176,126,94,30.0
Data_Victor_5.avi,504,16.8,True,True,730,380,738,381,722,380,223,126,270,132,176,126,94,30.0
Data_Victor_5.avi,505,16.8333,True,True,730,380,738,381,722,380,220,126,266,132,173,126,93,30.0
Data_Victor_5.avi,506,16.8667,True,True,730,380,738,381,722,380,220,126,266,132,173,126,93,30.0
Data_Victor_5.avi,507,16.9,True,True,730,380,738,381,722,380,217,126,264,132,170,126,94,30.0
Data_Victor_5.avi,508,16.9333,True,True,730,380,738,380,722,380,220,126,266,126,173,126,93,30.0
Data_Victor_5.avi,509,16.9667,True,True,730,380,738,381,722,380,220,126,266,132,173,126,93,30.0
Data_Victor_5.avi,510,17.0,True,True,730,380,738,380,722,380,220,126,266,126,173,126,93,30.0
Data_Victor_5.avi,511,17.0333,True,True,730,380,738,381,722,380,220,126,266,132,173,126,93,30.0
Data_Victor_5.avi,512,17.0667,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,513,17.1,True,True,730,380,738,380,722,380,220,123,266,123,173,123,93,30.0
Data_Victor_5.avi,514,17.1333,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,515,17.1667,True,True,730,380,738,380,722,380,220,126,266,126,173,126,93,30.0
Data_Victor_5.avi,516,17.2,True,True,730,380,738,380,722,380,220,126,266,126,173,126,93,30.0
Data_Victor_5.avi,517,17.2333,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,518,17.2667,True,True,729,380,738,381,721,380,217,126,270,132,170,126,100,30.0
Data_Victor_5.avi,519,17.3,True,True,730,380,738,381,722,380,223,126,270,132,176,126,94,30.0
Data_Victor_5.avi,520,17.3333,True,True,729,380,738,381,721,380,217,126,270,132,170,126,100,30.0
Data_Victor_5.avi,521,17.3667,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,522,17.4,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,523,17.4333,True,True,729,380,738,380,721,380,217,126,270,126,170,126,100,30.0
Data_Victor_5.avi,524,17.4667,True,True,730,380,738,380,722,380,223,126,270,126,176,126,94,30.0
Data_Victor_5.avi,525,17.5,True,True,729,380,738,381,721,380,217,126,270,132,170,126,100,30.0
Data_Victor_5.avi,526,17.5333,True,True,729,380,738,381,721,380,217,126,270,132,170,126,100,30.0
Data_Victor_5.avi,527,17.5667,True,True,729,380,738,381,721,380,214,126,266,132,168,126,98,30.0
Data_Victor_5.avi,528,17.6,True,True,729,380,738,380,721,380,214,126,266,126,168,126,98,30.0
Data_Victor_5.avi,529,17.6333,True,True,729,380,738,381,721,380,214,126,266,132,168,126,98,30.0
Data_Victor_5.avi,530,17.6667,True,True,729,380,738,381,721,380,217,126,270,132,170,126,100,30.0
Data_Victor_5.avi,531,17.7,True,True,729,380,738,380,721,380,217,126,270,126,170,126,100,30.0
Data_Victor_5.avi,532,17.7333,True,True,729,380,737,380,721,380,220,126,266,126,173,126,93,30.0
Data_Victor_5.avi,533,17.7667,True,True,728,380,737,380,720,380,214,126,266,126,168,126,98,30.0
Data_Victor_5.avi,534,17.8,True,True,728,379,737,380,720,379,211,120,262,126,165,120,97,30.0
Data_Victor_5.avi,535,17.8333,True,True,728,379,737,380,720,379,211,123,262,129,165,123,97,30.0
Data_Victor_5.avi,536,17.8667,True,True,728,379,737,380,719,379,214,123,266,129,162,123,104,30.0
Data_Victor_5.avi,537,17.9,True,True,728,379,737,380,719,379,214,126,266,132,162,126,104,30.0
Data_Victor_5.avi,538,17.9333,True,True,728,379,737,380,719,379,214,123,266,129,162,123,104,30.0
Data_Victor_5.avi,539,17.9667,True,True,728,379,737,380,719,379,214,126,266,132,162,126,104,30.0
Data_Victor_5.avi,540,18.0,True,True,728,379,737,380,719,379,214,123,266,129,162,123,104,30.0
Data_Victor_6.avi,1,0.0333,True,True,722,381,730,381,714,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,2,0.0667,True,True,722,381,730,381,714,381,214,120,260,120,168,120,92,30.0
Data_Victor_6.avi,3,0.1,True,True,722,381,730,382,714,381,220,120,266,126,173,120,93,30.0
Data_Victor_6.avi,4,0.1333,True,True,722,381,730,382,714,381,220,120,266,126,173,120,93,30.0
Data_Victor_6.avi,5,0.1667,True,True,720,381,729,381,712,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,6,0.2,True,True,718,381,727,381,709,381,205,126,257,126,154,126,103,30.0
Data_Victor_6.avi,7,0.2333,True,True,717,381,727,381,708,381,202,126,259,126,152,126,107,30.0
Data_Victor_6.avi,8,0.2667,True,True,718,381,727,381,709,381,205,126,257,126,154,126,103,30.0
Data_Victor_6.avi,9,0.3,True,True,718,381,727,381,709,381,205,126,257,126,154,126,103,30.0
Data_Victor_6.avi,10,0.3333,True,True,718,381,727,381,709,381,205,126,257,126,154,126,103,30.0
Data_Victor_6.avi,11,0.3667,True,True,718,381,728,381,709,381,205,126,262,126,154,126,108,30.0
Data_Victor_6.avi,12,0.4,True,True,717,380,726,380,708,380,202,126,255,126,150,126,105,30.0
Data_Victor_6.avi,13,0.4333,True,True,717,380,726,380,708,380,202,126,255,126,150,126,105,30.0
Data_Victor_6.avi,14,0.4667,True,True,717,380,726,380,708,380,202,126,255,126,150,126,105,30.0
Data_Victor_6.avi,15,0.5,True,True,717,379,726,379,708,379,197,123,249,123,144,123,105,30.0
Data_Victor_6.avi,16,0.5333,True,True,717,380,726,380,708,380,200,126,251,126,148,126,103,30.0
Data_Victor_6.avi,17,0.5667,True,True,717,380,726,380,708,380,200,129,251,129,148,129,103,30.0
Data_Victor_6.avi,18,0.6,True,True,716,379,726,379,707,379,197,120,255,120,144,120,111,30.0
Data_Victor_6.avi,19,0.6333,True,True,716,379,726,379,707,379,197,120,255,120,144,120,111,30.0
Data_Victor_6.avi,20,0.6667,True,True,717,379,726,379,708,379,202,120,255,120,150,120,105,30.0
Data_Victor_6.avi,21,0.7,True,True,716,379,726,379,707,379,197,120,255,120,144,120,111,30.0
Data_Victor_6.avi,22,0.7333,True,True,716,379,726,379,707,379,197,123,255,123,144,123,111,30.0
Data_Victor_6.avi,23,0.7667,True,True,716,379,725,379,707,379,197,123,249,123,144,123,105,30.0
Data_Victor_6.avi,24,0.8,True,True,716,379,726,379,707,379,197,123,255,123,144,123,111,30.0
Data_Victor_6.avi,25,0.8333,True,True,716,379,725,379,707,379,200,123,251,123,148,123,103,30.0
Data_Victor_6.avi,26,0.8667,True,True,716,379,725,379,707,379,200,123,251,123,148,123,103,30.0
Data_Victor_6.avi,27,0.9,True,True,716,379,725,379,707,379,200,123,251,123,148,123,103,30.0
Data_Victor_6.avi,28,0.9333,True,True,716,379,725,379,707,379,200,120,251,120,148,120,103,30.0
