video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,darkest_pixel_x,darkest_pixel_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,128,4266.667,True,358.000,192.000,0.000,372.000,182.000,360,176,0.006368,-0.099285,0.995039,48.105,56.431,135.914,1530.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,129,4300.000,True,358.000,192.000,0.000,373.000,181.000,361,169,0.010057,-0.095599,0.995369,48.969,55.579,138.327,1479.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,130,4333.333,True,358.000,192.000,0.000,373.000,181.000,362,169,0.010057,-0.095599,0.995369,48.290,55.093,100.502,1502.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,131,4366.667,True,358.000,192.000,0.000,374.000,182.000,362,168,0.013814,-0.099277,0.994964,47.815,53.764,108.966,1496.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,132,4400.000,True,358.000,192.000,0.000,375.000,182.000,360,176,0.017539,-0.099272,0.994906,48.563,54.230,138.070,1513.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,133,4433.333,True,358.000,192.000,0.000,375.000,182.000,360,176,0.017539,-0.099272,0.994906,49.695,53.651,102.670,1563.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,134,4466.667,True,358.000,192.000,0.000,375.000,183.000,359,175,0.017574,-0.102954,0.994531,50.901,52.947,113.619,1597.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,135,4500.000,True,358.000,192.000,0.000,375.000,183.000,360,175,0.017574,-0.102954,0.994531,53.031,53.744,7.243,1606.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,136,4533.333,True,358.000,192.000,0.000,375.000,183.000,360,176,0.017574,-0.102954,0.994531,50.154,54.526,128.582,1573.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,137,4566.667,True,358.000,192.000,0.000,375.000,183.000,360,175,0.017574,-0.102954,0.994531,51.120,53.844,114.591,1540.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,138,4600.000,True,358.000,192.000,0.000,375.000,182.000,360,176,0.017539,-0.099272,0.994906,52.188,54.333,143.429,1586.5
