Muestra_ID,Real,Predicho,Acierto,Confianza,Configuracion
87,P1,P1,1,0.36333333333333334,Todos los sujetos
1588,P10,P10,1,0.7833333333333333,Todos los sujetos
2047,P13,P13,1,0.89,Todos los sujetos
780,P5,P3,0,0.3433333333333333,Todos los sujetos
1779,P12,P12,1,0.87,Todos los sujetos
1875,P12,P12,1,0.35333333333333333,Todos los sujetos
91,P1,P1,1,0.9166666666666666,Todos los sujetos
1551,P10,P10,1,0.7166666666666667,Todos los sujetos
1915,P12,P12,1,0.7,Todos los sujetos
514,P4,P4,1,0.77,Todos los sujetos
48,P1,P1,1,0.5533333333333333,Todos los sujetos
680,P5,P5,1,0.8166666666666667,Todos los sujetos
913,P6,P6,1,0.8566666666666667,Todos los sujetos
161,P2,P2,1,0.8466666666666667,Todos los sujetos
2061,P13,P13,1,0.87,Todos los sujetos
924,P6,P6,1,0.7133333333333334,Todos los sujetos
1692,P11,P11,1,0.9,Todos los sujetos
1020,P7,P7,1,0.4266666666666667,Todos los sujetos
647,P5,P5,1,0.6866666666666666,Todos los sujetos
147,P1,P1,1,0.45666666666666667,Todos los sujetos
113,P1,P1,1,0.4633333333333333,Todos los sujetos
1798,P12,P12,1,0.84,Todos los sujetos
786,P5,P5,1,0.5766666666666667,Todos los sujetos
1267,P8,P8,1,0.5066666666666667,Todos los sujetos
116,P1,P1,1,0.5833333333333334,Todos los sujetos
1129,P8,P8,1,0.57,Todos los sujetos
1147,P8,P8,1,0.7233333333333334,Todos los sujetos
639,P4,P12,0,0.49,Todos los sujetos
689,P5,P5,1,0.8833333333333333,Todos los sujetos
1441,P10,P10,1,0.34,Todos los sujetos
2146,P14,P7,0,0.4533333333333333,Todos los sujetos
1914,P12,P12,1,0.51,Todos los sujetos
513,P4,P4,1,0.7766666666666666,Todos los sujetos
14,P1,P1,1,0.8966666666666666,Todos los sujetos
1034,P7,P7,1,0.71,Todos los sujetos
1052,P7,P7,1,0.9366666666666666,Todos los sujetos
1170,P8,P8,1,0.36666666666666664,Todos los sujetos
1400,P9,P9,1,0.5,Todos los sujetos
1442,P10,P10,1,0.6933333333333334,Todos los sujetos
792,P5,P5,1,0.6933333333333334,Todos los sujetos
37,P1,P1,1,0.7633333333333333,Todos los sujetos
2033,P13,P14,0,0.6333333333333333,Todos los sujetos
1680,P11,P11,1,0.9733333333333334,Todos los sujetos
1188,P8,P8,1,0.42,Todos los sujetos
607,P4,P4,1,0.41333333333333333,Todos los sujetos
1255,P8,P6,0,0.58,Todos los sujetos
1993,P13,P7,0,0.43666666666666665,Todos los sujetos
761,P5,P5,1,0.71,Todos los sujetos
975,P7,P4,0,0.5066666666666667,Todos los sujetos
280,P2,P2,1,0.62,Todos los sujetos
1530,P10,P10,1,0.5633333333333334,Todos los sujetos
1411,P9,P9,1,0.3433333333333333,Todos los sujetos
523,P4,P4,1,0.8633333333333333,Todos los sujetos
430,P3,P1,0,0.7633333333333333,Todos los sujetos
1415,P9,P9,1,0.25,Todos los sujetos
1874,P12,P12,1,0.49333333333333335,Todos los sujetos
1096,P7,P7,1,0.31,Todos los sujetos
309,P2,P2,1,0.57,Todos los sujetos
1958,P13,P3,0,0.3233333333333333,Todos los sujetos
956,P6,P6,1,0.30666666666666664,Todos los sujetos
1053,P7,P7,1,0.5566666666666666,Todos los sujetos
522,P4,P4,1,0.7433333333333333,Todos los sujetos
1031,P7,P7,1,0.8833333333333333,Todos los sujetos
1502,P10,P10,1,0.5666666666666667,Todos los sujetos
824,P6,P6,1,0.5166666666666667,Todos los sujetos
1177,P8,P8,1,0.3466666666666667,Todos los sujetos
198,P2,P2,1,0.38666666666666666,Todos los sujetos
1278,P8,P8,1,0.6766666666666666,Todos los sujetos
1454,P10,P10,1,0.8733333333333333,Todos los sujetos
1535,P10,P10,1,0.5866666666666667,Todos los sujetos
2001,P13,P13,1,0.7166666666666667,Todos los sujetos
559,P4,P12,0,0.6333333333333333,Todos los sujetos
1569,P10,P10,1,0.63,Todos los sujetos
2119,P14,P9,0,0.27,Todos los sujetos
1087,P7,P7,1,0.53,Todos los sujetos
1107,P7,P6,0,0.26,Todos los sujetos
7,P1,P1,1,0.37666666666666665,Todos los sujetos
2208,P14,P14,1,0.9533333333333334,Todos los sujetos
140,P1,P1,1,0.8,Todos los sujetos
525,P4,P4,1,0.95,Todos los sujetos
617,P4,P4,1,0.74,Todos los sujetos
1462,P10,P10,1,0.74,Todos los sujetos
1671,P11,P11,1,0.5266666666666666,Todos los sujetos
893,P6,P9,0,0.37333333333333335,Todos los sujetos
806,P6,P6,1,0.31666666666666665,Todos los sujetos
1233,P8,P8,1,0.5066666666666667,Todos los sujetos
672,P5,P9,0,0.25,Todos los sujetos
1423,P9,P12,0,0.49333333333333335,Todos los sujetos
1843,P12,P12,1,0.74,Todos los sujetos
849,P6,P6,1,0.68,Todos los sujetos
1620,P11,P11,1,0.7433333333333333,Todos los sujetos
1610,P11,P11,1,0.55,Todos los sujetos
2186,P14,P14,1,0.35,Todos los sujetos
99,P1,P1,1,0.6433333333333333,Todos los sujetos
385,P3,P3,1,0.56,Todos los sujetos
453,P3,P3,1,0.6,Todos los sujetos
588,P4,P4,1,0.7966666666666666,Todos los sujetos
1173,P8,P8,1,0.46,Todos los sujetos
1748,P11,P11,1,0.5533333333333333,Todos los sujetos
1434,P9,P13,0,0.2866666666666667,Todos los sujetos
1609,P11,P11,1,0.6366666666666667,Todos los sujetos
1632,P11,P11,1,0.35333333333333333,Todos los sujetos
1656,P11,P11,1,0.3466666666666667,Todos los sujetos
1979,P13,P13,1,0.17,Todos los sujetos
1422,P9,P9,1,0.4033333333333333,Todos los sujetos
186,P2,P2,1,0.8166666666666667,Todos los sujetos
2067,P13,P7,0,0.32,Todos los sujetos
930,P6,P6,1,0.6666666666666666,Todos los sujetos
368,P3,P3,1,0.3233333333333333,Todos los sujetos
1563,P10,P10,1,0.37666666666666665,Todos los sujetos
1320,P9,P9,1,0.77,Todos los sujetos
354,P3,P3,1,0.6666666666666666,Todos los sujetos
1,P1,P1,1,0.3,Todos los sujetos
2042,P13,P13,1,0.38666666666666666,Todos los sujetos
2088,P14,P7,0,0.4866666666666667,Todos los sujetos
998,P7,P7,1,0.65,Todos los sujetos
2150,P14,P14,1,0.36666666666666664,Todos los sujetos
626,P4,P4,1,0.91,Todos los sujetos
459,P3,P3,1,0.5433333333333333,Todos los sujetos
1319,P9,P9,1,0.46,Todos los sujetos
1175,P8,P8,1,0.8766666666666667,Todos los sujetos
916,P6,P6,1,0.35,Todos los sujetos
218,P2,P2,1,0.8366666666666667,Todos los sujetos
409,P3,P3,1,0.6,Todos los sujetos
537,P4,P4,1,0.81,Todos los sujetos
1505,P10,P10,1,0.8966666666666666,Todos los sujetos
1007,P7,P7,1,0.48333333333333334,Todos los sujetos
1820,P12,P12,1,0.6933333333333334,Todos los sujetos
825,P6,P3,0,0.43666666666666665,Todos los sujetos
656,P5,P2,0,0.20666666666666667,Todos los sujetos
2183,P14,P11,0,0.47333333333333333,Todos los sujetos
693,P5,P5,1,0.4166666666666667,Todos los sujetos
1398,P9,P9,1,0.69,Todos los sujetos
756,P5,P10,0,0.25,Todos los sujetos
1674,P11,P11,1,0.7333333333333333,Todos los sujetos
1775,P12,P13,0,0.31333333333333335,Todos los sujetos
2124,P14,P6,0,0.17666666666666667,Todos los sujetos
1295,P9,P9,1,0.24,Todos los sujetos
716,P5,P5,1,0.49333333333333335,Todos los sujetos
1269,P8,P8,1,0.7466666666666667,Todos los sujetos
1335,P9,P9,1,0.39,Todos los sujetos
405,P3,P3,1,0.6466666666666666,Todos los sujetos
52,P1,P1,1,0.8166666666666667,Todos los sujetos
1118,P7,P7,1,0.31,Todos los sujetos
820,P6,P7,0,0.3333333333333333,Todos los sujetos
1744,P11,P11,1,0.6566666666666666,Todos los sujetos
2209,P14,P14,1,0.8333333333333334,Todos los sujetos
282,P2,P2,1,0.6566666666666666,Todos los sujetos
373,P3,P3,1,0.43333333333333335,Todos los sujetos
971,P7,P7,1,0.8066666666666666,Todos los sujetos
275,P2,P2,1,0.5266666666666666,Todos los sujetos
243,P2,P2,1,0.53,Todos los sujetos
337,P3,P3,1,0.5566666666666666,Todos los sujetos
1948,P13,P3,0,0.3466666666666667,Todos los sujetos
13,P1,P1,1,0.78,Todos los sujetos
1268,P8,P8,1,0.45,Todos los sujetos
1378,P9,P9,1,0.8266666666666667,Todos los sujetos
963,P7,P7,1,0.45,Todos los sujetos
436,P3,P3,1,0.5233333333333333,Todos los sujetos
1710,P11,P11,1,0.7,Todos los sujetos
1852,P12,P12,1,0.48,Todos los sujetos
2151,P14,P14,1,0.4266666666666667,Todos los sujetos
868,P6,P6,1,0.3233333333333333,Todos los sujetos
83,P1,P1,1,0.27,Todos los sujetos
491,P4,P4,1,0.84,Todos los sujetos
1581,P10,P5,0,0.36,Todos los sujetos
1241,P8,P8,1,0.4666666666666667,Todos los sujetos
635,P4,P7,0,0.31333333333333335,Todos los sujetos
2097,P14,P14,1,0.9766666666666667,Todos los sujetos
1042,P7,P7,1,0.6933333333333334,Todos los sujetos
553,P4,P4,1,0.8866666666666667,Todos los sujetos
544,P4,P4,1,0.9766666666666667,Todos los sujetos
871,P6,P9,0,0.39,Todos los sujetos
636,P4,P4,1,0.33,Todos los sujetos
1628,P11,P11,1,0.38,Todos los sujetos
255,P2,P2,1,0.5366666666666666,Todos los sujetos
1393,P9,P4,0,0.29,Todos los sujetos
380,P3,P3,1,0.43333333333333335,Todos los sujetos
151,P1,P1,1,0.7333333333333333,Todos los sujetos
288,P2,P2,1,0.43333333333333335,Todos los sujetos
2022,P13,P6,0,0.34,Todos los sujetos
575,P4,P4,1,0.47,Todos los sujetos
159,P1,P1,1,0.7366666666666667,Todos los sujetos
1302,P9,P6,0,0.4533333333333333,Todos los sujetos
1695,P11,P11,1,0.9133333333333333,Todos los sujetos
1161,P8,P8,1,0.43666666666666665,Todos los sujetos
1451,P10,P10,1,0.8,Todos los sujetos
110,P1,P1,1,0.9733333333333334,Todos los sujetos
2091,P14,P14,1,0.18,Todos los sujetos
349,P3,P3,1,0.6033333333333334,Todos los sujetos
1918,P13,P13,1,0.91,Todos los sujetos
892,P6,P9,0,0.36666666666666664,Todos los sujetos
1558,P10,P10,1,0.9466666666666667,Todos los sujetos
861,P6,P9,0,0.38666666666666666,Todos los sujetos
859,P6,P6,1,0.33666666666666667,Todos los sujetos
1135,P8,P8,1,0.5033333333333333,Todos los sujetos
356,P3,P3,1,0.5566666666666666,Todos los sujetos
844,P6,P10,0,0.31666666666666665,Todos los sujetos
1962,P13,P9,0,0.3233333333333333,Todos los sujetos
637,P4,P4,1,0.5,Todos los sujetos
1027,P7,P7,1,0.47333333333333333,Todos los sujetos
144,P1,P1,1,0.58,Todos los sujetos
891,P6,P9,0,0.21333333333333335,Todos los sujetos
1156,P8,P8,1,0.63,Todos los sujetos
347,P3,P5,0,0.36333333333333334,Todos los sujetos
1058,P7,P7,1,0.5833333333333334,Todos los sujetos
2178,P14,P14,1,0.5733333333333334,Todos los sujetos
2215,P14,P14,1,0.5633333333333334,Todos los sujetos
1802,P12,P12,1,0.7066666666666667,Todos los sujetos
845,P6,P6,1,0.73,Todos los sujetos
2057,P13,P13,1,0.4633333333333333,Todos los sujetos
920,P6,P6,1,0.8033333333333333,Todos los sujetos
2024,P13,P13,1,0.3233333333333333,Todos los sujetos
2113,P14,P14,1,0.96,Todos los sujetos
1753,P11,P10,0,0.4666666666666667,Todos los sujetos
178,P2,P2,1,0.6633333333333333,Todos los sujetos
1097,P7,P7,1,0.6566666666666666,Todos los sujetos
2161,P14,P14,1,0.4866666666666667,Todos los sujetos
560,P4,P4,1,0.8266666666666667,Todos los sujetos
697,P5,P5,1,0.5766666666666667,Todos los sujetos
1661,P11,P11,1,0.25333333333333335,Todos los sujetos
1386,P9,P9,1,0.62,Todos los sujetos
1704,P11,P11,1,0.57,Todos los sujetos
267,P2,P2,1,0.56,Todos los sujetos
1686,P11,P11,1,0.48333333333333334,Todos los sujetos
46,P1,P1,1,0.9533333333333334,Todos los sujetos
640,P5,P11,0,0.5133333333333333,Todos los sujetos
1022,P7,P7,1,0.25333333333333335,Todos los sujetos
1960,P13,P13,1,0.36,Todos los sujetos
729,P5,P5,1,0.7533333333333333,Todos los sujetos
1597,P10,P10,1,0.71,Todos los sujetos
2055,P13,P7,0,0.30666666666666664,Todos los sujetos
1887,P12,P12,1,0.8266666666666667,Todos los sujetos
1101,P7,P7,1,0.45,Todos los sujetos
1305,P9,P9,1,0.41333333333333333,Todos los sujetos
1466,P10,P10,1,0.69,Todos los sujetos
1859,P12,P12,1,0.8266666666666667,Todos los sujetos
955,P6,P7,0,0.3333333333333333,Todos los sujetos
465,P3,P3,1,0.5566666666666666,Todos los sujetos
1845,P12,P12,1,0.4633333333333333,Todos los sujetos
121,P1,P1,1,0.3933333333333333,Todos los sujetos
1392,P9,P12,0,0.25333333333333335,Todos los sujetos
1911,P12,P12,1,0.8433333333333334,Todos los sujetos
854,P6,P9,0,0.4,Todos los sujetos
1450,P10,P10,1,0.9966666666666667,Todos los sujetos
1263,P8,P8,1,0.76,Todos los sujetos
2011,P13,P13,1,0.44333333333333336,Todos los sujetos
43,P1,P1,1,0.8,Todos los sujetos
879,P6,P9,0,0.35,Todos los sujetos
2165,P14,P14,1,0.7133333333333334,Todos los sujetos
487,P4,P4,1,0.8166666666666667,Todos los sujetos
1790,P12,P12,1,0.5766666666666667,Todos los sujetos
1913,P12,P12,1,0.8366666666666667,Todos los sujetos
1595,P10,P10,1,0.8433333333333334,Todos los sujetos
655,P5,P1,0,0.4166666666666667,Todos los sujetos
478,P3,P8,0,0.3433333333333333,Todos los sujetos
1867,P12,P6,0,0.3466666666666667,Todos los sujetos
281,P2,P2,1,0.6633333333333333,Todos los sujetos
1706,P11,P11,1,0.7233333333333334,Todos los sujetos
2235,P14,P14,1,0.9133333333333333,Todos los sujetos
289,P2,P2,1,0.6433333333333333,Todos los sujetos
1143,P8,P8,1,0.7133333333333334,Todos los sujetos
1560,P10,P10,1,0.44333333333333336,Todos los sujetos
1492,P10,P10,1,0.9466666666666667,Todos los sujetos
943,P6,P13,0,0.44666666666666666,Todos los sujetos
1151,P8,P8,1,0.76,Todos los sujetos
980,P7,P7,1,0.34,Todos los sujetos
1679,P11,P11,1,0.9466666666666667,Todos los sujetos
1395,P9,P9,1,0.43666666666666665,Todos los sujetos
154,P1,P1,1,0.57,Todos los sujetos
63,P1,P1,1,0.71,Todos los sujetos
1486,P10,P10,1,0.39666666666666667,Todos los sujetos
1153,P8,P8,1,0.44,Todos los sujetos
666,P5,P5,1,0.5333333333333333,Todos los sujetos
1685,P11,P11,1,0.9266666666666666,Todos los sujetos
189,P2,P2,1,0.6133333333333333,Todos los sujetos
1896,P12,P12,1,0.8333333333333334,Todos los sujetos
1892,P12,P12,1,0.42333333333333334,Todos los sujetos
700,P5,P5,1,0.8633333333333333,Todos los sujetos
902,P6,P6,1,0.69,Todos los sujetos
1787,P12,P12,1,0.55,Todos los sujetos
479,P3,P8,0,0.5433333333333333,Todos los sujetos
1035,P7,P7,1,0.81,Todos los sujetos
1575,P10,P10,1,0.94,Todos los sujetos
1983,P13,P13,1,0.62,Todos los sujetos
2120,P14,P11,0,0.20333333333333334,Todos los sujetos
2195,P14,P14,1,0.2966666666666667,Todos los sujetos
1384,P9,P9,1,0.54,Todos los sujetos
342,P3,P3,1,0.3433333333333333,Todos los sujetos
2035,P13,P7,0,0.32666666666666666,Todos los sujetos
1604,P11,P11,1,0.4,Todos los sujetos
651,P5,P5,1,0.43,Todos los sujetos
1593,P10,P10,1,0.6433333333333333,Todos los sujetos
343,P3,P3,1,0.81,Todos los sujetos
296,P2,P2,1,0.7066666666666667,Todos los sujetos
667,P5,P5,1,0.5166666666666667,Todos los sujetos
1387,P9,P6,0,0.4633333333333333,Todos los sujetos
790,P5,P5,1,0.6633333333333333,Todos los sujetos
2006,P13,P3,0,0.16,Todos los sujetos
505,P4,P4,1,0.6933333333333334,Todos los sujetos
1709,P11,P11,1,0.7566666666666667,Todos los sujetos
