Amplitud_A,Velocidad_Pico_Real,Velocidad_Predicha_Modelo,Residuo
3.751136879949559,162.08245793950906,137.86923910049387,24.213218839015184
3.107827934222583,143.9043433283767,116.48109816815258,27.423245160224127
4.237970123270157,155.89035981373692,153.48780955189287,2.4025502618440555
3.7744515732919566,139.5789880585338,138.62820557604934,0.9507824824844704
5.333532201558222,170.86115945607298,186.92988193581928,-16.0687224797463
7.1930378839621625,219.86776392400913,238.6596321410246,-18.791868217015463
11.578679834482427,351.69339351364994,339.11443048724607,12.57896302640387
8.029413564286589,287.50740940216156,260.02055323422184,27.48685616793972
10.193759439335894,282.8350093483644,310.3394303485634,-27.504421000198988
9.138385144685145,254.77088266493885,286.6603910311332,-31.88950836619435
10.7491235424333,343.0436258294237,322.18115499417985,20.86247083524387
11.469160804977937,345.06645060004246,336.9293189924463,8.137131607596132
14.164602376510992,401.32657827603924,386.5561367518064,14.770441524232865
10.121179342156134,292.36745401765006,308.7609692596231,-16.393515241973034
